datetime,year,month,day,hour,region,station_node,latitude,longitude,elevation_m,temp_c,dewpoint_c,vpd_kpa,rh_pct,solar_rad,pressure_kpa,u_wind_10m,v_wind_10m,wind_speed,precip,p_eff_mm,soil_moisture_layer1,soil_moisture_layer2,soil_moisture_layer3,soil_moisture_root,soil_moisture,ndvi,kc_dynamic,modis_et_mm,et0_fao56_mm,et_crop_mm,et_green_mm,et_blue_mm,crop_yield_ton_ha,cwf_green_m3_ton,cwf_blue_m3_ton,cwf_total_m3_ton
2020-04-23 00:00:00,2020,4,23,0,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,22.703897094726585,21.110818481445335,0.2555287011765399,90.74004859329156,27.258256,94.168,1.7404937744140625,0.4693450927734375,1.8026656359082835,0.0008642673492431641,0.0007346272468566895,0.216827392578125,0.27783203125,0.3088836669921875,0.29591888427734375,0.29591888427734375,0.44075803637342953,0.7410738848623584,7.138614398074778,4.818973719665775,3.571215575482325,3.571215575482325,0.0,105.0,0.3401157690935548,0.0,0.3401157690935548
2020-04-23 00:00:00,2020,4,23,0,kolhapur,Shirol_Hatkanangle,16.75,74.45,550.0,22.508584594726585,20.923318481445335,0.25169320970586595,90.77032181483965,27.287598,94.252,1.4611968994140625,0.6246185302734375,1.589101849227487,0.00046193599700927734,0.00039264559745788574,0.2578277587890625,0.2784423828125,0.3009185791015625,0.29318222045898434,0.29318222045898434,0.39136163206237295,0.671095645421695,7.13750864093192,4.885467359352133,3.2786158707110435,3.2786158707110435,0.0,105.0,0.31224913054390896,0.0,0.31224913054390896
2020-04-23 03:00:00,2020,4,23,3,kolhapur,Kagal_Dudhganga,16.58,74.32,565.0,25.973489379882835,20.134759521484398,0.9983170793752003,70.2543040312017,1.4509,94.529546875,2.179168701171875,0.2506256103515625,2.1935335476648654,0.0,0.0,0.2656402587890625,0.276580810546875,0.2852325439453125,0.2820442199707031,0.2820442199707031,0.32167091468429376,0.5723671291360828,1.3705738609095992,0.319395500156056,0.18281148548330506,0.18281148548330506,0.0,105.0,0.01741061766507667,0.0,0.01741061766507667
2020-04-23 03:00:00,2020,4,23,3,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,25.698098754882835,20.287103271484398,0.9217516328916813,72.08430459692448,1.447846,94.401546875,2.180145263671875,0.1666412353515625,2.186504670022546,0.0,0.0,0.2166748046875,0.27783203125,0.308868408203125,0.295897216796875,0.295897216796875,0.40282092875908615,0.687329649075372,1.358860178766742,0.3138529348242222,0.21572042755400825,0.21572042755400825,0.0,105.0,0.020544802624191262,0.0,0.020544802624191262
2020-04-23 03:00:00,2020,4,23,3,kolhapur,Shirol_Hatkanangle,16.75,74.45,550.0,25.797708129882835,20.273431396484398,0.943298262068677,71.59979941419795,1.504274,94.485546875,2.154754638671875,0.1383209228515625,2.159189716207557,0.0004544854164123535,0.0003863126039505005,0.2575531005859375,0.2784423828125,0.3009185791015625,0.2931629943847656,0.2931629943847656,0.3624941372544759,0.6302000277771741,1.3757423823381705,0.3255051907530253,0.2051333802541709,0.2051333802541709,0.0,105.0,0.019536512405159134,0.0,0.019536512405159134
2020-04-23 06:00:00,2020,4,23,6,kolhapur,Kagal_Dudhganga,16.58,74.32,565.0,32.7650085449219,18.137307739257835,2.8823472845210745,41.93758938117367,9.38413,94.4420859375,1.4887237548828125,-1.1036834716796875,1.8532176407565595,0.0,0.0,0.2635650634765625,0.276580810546875,0.28515625,0.28184402465820313,0.28184402465820313,0.33048325535043677,0.5848512784131188,3.455544341796876,2.047320971270239,1.1973782873693872,1.1973782873693872,0.0,105.0,0.11403602736851308,0.0,0.11403602736851308
2020-04-23 06:00:00,2020,4,23,6,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,32.5599304199219,18.274026489257835,2.8074842058773086,42.78968450646184,9.400782,94.3200859375,1.4477081298828125,-1.0509490966796875,1.788952999142415,0.0,0.0,0.2154693603515625,0.27783203125,0.3087310791015625,0.2957139587402344,0.2957139587402344,0.45034862931301445,0.7546605581934371,3.4511473882254475,2.0479701370010415,1.5455222867526959,1.5455222867526959,0.0,105.0,0.147192598738352,0.0,0.147192598738352
2020-04-23 06:00:00,2020,4,23,6,kolhapur,Shirol_Hatkanangle,16.75,74.45,550.0,32.7200866699219,18.129495239257835,2.8708520190224283,42.022970409706105,9.531758,94.4000859375,1.5756378173828125,-1.0948944091796875,1.9187048493240981,0.0004544854164123535,0.0003863126039505005,0.2557830810546875,0.2784423828125,0.3007965087890625,0.2929512023925781,0.2929512023925781,0.3897170185112934,0.6687657762243323,3.487491009654019,2.072795511696699,1.3862146993341549,1.3862146993341549,0.0,105.0,0.1320204475556338,0.0,0.1320204475556338
2020-04-23 09:00:00,2020,4,23,9,kolhapur,Kagal_Dudhganga,16.58,74.32,565.0,35.42681274414065,14.84107360839846,4.068710368795054,29.321996907645804,18.91473,94.16231640625,2.027191162109375,-0.89202880859375,2.214772991323387,0.0,0.0,0.2603912353515625,0.276580810546875,0.2850494384765625,0.28154495239257815,0.28154495239257815,0.3444333588374271,0.6046139250196884,5.740439366908483,4.13145246987127,2.4979336938411545,2.4979336938411545,0.0,105.0,0.2378984470324909,0.0,0.2378984470324909
2020-04-23 09:00:00,2020,4,23,9,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,35.39751586914065,14.69263610839846,4.075508349527999,29.089525306713437,18.908442,94.04131640625,2.110198974609375,-0.71624755859375,2.228441221489579,0.0,0.0,0.2136993408203125,0.27783203125,0.30853271484375,0.2954472351074219,0.2954472351074219,0.4271180962037817,0.7217506362886907,5.737830234765626,4.128474503223294,2.9797290996030488,2.9797290996030488,0.0,105.0,0.2837837237717189,0.0,0.2837837237717189
2020-04-23 09:00:00,2020,4,23,9,kolhapur,Shirol_Hatkanangle,16.75,74.45,550.0,35.61821899414065,14.47388610839846,4.169240451949304,28.334926674388644,19.088184,94.11531640625,2.093597412109375,-0.64495849609375,2.1906897511228247,0.0004544854164123535,0.0003863126039505005,0.25323486328125,0.2784423828125,0.300628662109375,0.29265197753906247,0.29265197753906247,0.40150594915394966,0.6854667613014287,5.787742245479912,4.183687364609383,2.8677786281165027,2.8677786281165027,0.0,105.0,0.2731217741063336,0.0,0.2731217741063336
2020-04-23 12:00:00,2020,4,23,12,kolhapur,Kagal_Dudhganga,16.58,74.32,565.0,33.21001586914065,17.055520629882835,3.145149762041963,38.205679159862214,24.195306,94.0496640625,3.6716766357421875,-0.6346607208251953,3.7261244675954432,0.0,0.0,0.2584228515625,0.276580810546875,0.2849884033203125,0.2813632202148437,0.2813632202148437,0.3109473497009977,0.5571754120764134,6.858756291908483,4.776012742813553,2.6610768680593426,2.6610768680593426,0.0,105.0,0.2534358921961279,0.0,0.2534358921961279
2020-04-23 12:00:00,2020,4,23,12,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,33.14165649414065,17.073098754882835,3.1235302138783054,38.39498971129766,24.112686,93.9226640625,3.8425750732421875,-0.3807544708251953,3.861393163167353,4.470348358154297e-05,3.7997961044311523e-05,0.21282958984375,0.2778167724609375,0.308441162109375,0.2953172302246094,0.2953172302246094,0.45297624746982734,0.758383017248922,6.8371373454799125,4.731876821808893,3.588575021373668,3.588575021373668,0.0,105.0,0.341769049654635,0.0,0.341769049654635
2020-04-23 12:00:00,2020,4,23,12,kolhapur,Shirol_Hatkanangle,16.75,74.45,550.0,33.46001586914065,16.309426879882835,3.306867327903939,35.9308450416508,24.329152,93.9916640625,3.8816375732421875,-0.1913013458251953,3.886348730482126,0.0005066394805908203,0.00043064355850219727,0.2517852783203125,0.2784423828125,0.300537109375,0.2924845886230468,0.2924845886230468,0.3795302064896871,0.6543344591937234,6.899349663337055,4.800639374456124,3.1412237688688425,3.1412237688688425,0.0,105.0,0.2991641684636993,0.0,0.2991641684636993
2020-04-23 15:00:00,2020,4,23,15,kolhapur,Kagal_Dudhganga,16.58,74.32,565.0,28.246148681640648,19.549615478515648,1.5605652241727377,59.30138203397729,24.57786,94.2678203125,2.9312896728515625,-0.2719459533691406,2.943877332315338,0.0,0.0,0.257843017578125,0.2765655517578125,0.285003662109375,0.2813304138183594,0.2813304138183594,0.3259899713702588,0.5784857927745333,6.747642518694198,4.547919723443917,2.63090694669139,2.63090694669139,0.0,105.0,0.25056256635156093,0.0,0.25056256635156093
2020-04-23 15:00:00,2020,4,23,15,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,28.273492431640648,19.387506103515648,1.5894609346190118,58.613614633313105,24.505418,94.1418203125,2.8941802978515625,-0.3735084533691406,2.9181823385817354,4.470348358154297e-05,3.7997961044311523e-05,0.212615966796875,0.2778167724609375,0.3084564208984375,0.29531326293945315,0.29531326293945315,0.44630658537266166,0.7489343292779373,6.732178097265626,4.547083846110223,3.4054671904571037,3.4054671904571037,0.0,105.0,0.32433020861496226,0.0,0.32433020861496226
2020-04-23 15:00:00,2020,4,23,15,kolhapur,Shirol_Hatkanangle,16.75,74.45,550.0,28.539117431640648,19.186334228515648,1.6771502604700044,56.998537535981406,24.734518,94.2188203125,3.0035552978515625,-0.5668678283691406,3.0565803706253387,0.0005066394805908203,0.00043064355850219727,0.2513427734375,0.2784423828125,0.3005523681640625,0.292464599609375,0.292464599609375,0.3665420483265993,0.6359345684626823,6.79516881155134,4.580163730392723,2.9126844453757252,2.9126844453757252,0.0,105.0,0.27739851860721193,0.0,0.27739851860721193
2020-04-23 18:00:00,2020,4,23,18,kolhapur,Kagal_Dudhganga,16.58,74.32,565.0,25.600915527343773,20.345193481445335,0.8942333777620917,72.76125818477234,24.57786,94.297296875,2.7043304443359375,0.2303009033203125,2.7141189469572553,0.0,0.0,0.2575531005859375,0.2765655517578125,0.2850189208984375,0.28132110595703125,0.28132110595703125,0.3382194176766706,0.5958108417086166,6.6418331925223235,4.350906969345208,2.5923175436014545,2.5923175436014545,0.0,105.0,0.24688738510490044,0.0,0.24688738510490044
2020-04-23 18:00:00,2020,4,23,18,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,25.622399902343773,20.194802856445335,0.9205064304888722,71.99666304269033,24.505418,94.166296875,2.7277679443359375,0.1892852783203125,2.734327499539056,4.470348358154297e-05,3.7997961044311523e-05,0.2125091552734375,0.277801513671875,0.3084716796875,0.29531356811523435,0.29531356811523435,0.43798301123543126,0.7371425992501942,6.62613439609375,4.3385442012322235,3.1981257494581787,3.1981257494581787,0.0,105.0,0.3045834047103027,0.0,0.3045834047103027
2020-04-23 18:00:00,2020,4,23,18,kolhapur,Shirol_Hatkanangle,16.75,74.45,550.0,25.776696777343773,20.011209106445335,0.9774180291429047,70.53591253830675,24.734518,94.243296875,2.6681976318359375,0.0701446533203125,2.6691194943134957,0.0005066394805908203,0.00043064355850219727,0.251129150390625,0.2784423828125,0.300567626953125,0.29246063232421876,0.29246063232421876,0.3886291358073073,0.667224609060352,6.684671985379466,4.411588975905653,2.943520729783608,2.943520729783608,0.0,105.0,0.28033530759843883,0.0,0.28033530759843883
2020-04-23 21:00:00,2020,4,23,21,kolhapur,Kagal_Dudhganga,16.58,74.32,565.0,24.133508300781273,20.960412597656273,0.5269483726648252,82.48123368904973,24.57786,94.19348828125,2.0336761474609375,0.2371978759765625,2.047462210913636,0.0,0.0,0.2574005126953125,0.2765655517578125,0.2850494384765625,0.2813323974609375,0.2813323974609375,0.3437921500665015,0.6037055459275438,6.583136903459823,4.402402361621067,2.657754721115154,2.657754721115154,0.0,105.0,0.2531194972490623,0.0,0.2531194972490623
2020-04-23 21:00:00,2020,4,23,21,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,24.170617675781273,20.921350097656273,0.5395961955951676,82.1006155288496,24.505418,94.06548828125,2.0024261474609375,0.0809478759765625,2.004061634446498,4.470348358154297e-05,3.7997961044311523e-05,0.21246337890625,0.277801513671875,0.308502197265625,0.2953323364257812,0.2953323364257812,0.43235935798239633,0.7291757571417281,6.568063107031251,4.409038891820311,3.214964272210401,3.214964272210401,0.0,105.0,0.3061870735438477,0.0,0.3061870735438477
2020-04-23 21:00:00,2020,4,23,21,kolhapur,Shirol_Hatkanangle,16.75,74.45,550.0,24.244836425781273,20.589318847656273,0.6030942559673083,80.08305529289588,24.734518,94.15148828125,1.7866058349609375,-0.0137786865234375,1.7866589662604275,0.0005066394805908203,0.00043064355850219727,0.251007080078125,0.2784271240234375,0.30059814453125,0.2924708557128906,0.2924708557128906,0.36427781321038,0.6327269020480383,6.623397571316966,4.52773248826951,2.8648181506050228,2.8648181506050228,0.0,105.0,0.27283982386714506,0.0,0.27283982386714506
2020-04-24 00:00:00,2020,4,24,0,kolhapur,Kagal_Dudhganga,16.58,74.32,565.0,23.02436218261721,21.413415527343773,0.26271491399497293,90.66257883534117,24.57786,94.227875,1.6605072021484375,0.32049560546875,1.6911539260255444,0.0,0.0,0.25732421875,0.2765655517578125,0.285064697265625,0.2813380432128906,0.2813380432128906,0.3284579285599155,0.5819820654598803,6.538771058733261,4.410990216475147,2.567117196907531,2.567117196907531,0.0,105.0,0.24448735208643152,0.0,0.24448735208643152
2020-04-24 00:00:00,2020,4,24,0,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,23.11225280761721,21.403649902343773,0.2792286670749937,90.12823901204074,24.505418,94.096875,1.7220306396484375,0.33026123046875,1.753414384633233,4.470348358154297e-05,3.7997961044311523e-05,0.21246337890625,0.2777862548828125,0.3085174560546875,0.2953401184082031,0.2953401184082031,0.41852586399704444,0.7095783073291462,6.525728512304688,4.387420732175757,3.1132185766780767,3.1132185766780767,0.0,105.0,0.296497007302674,0.0,0.296497007302674
2020-04-24 00:00:00,2020,4,24,0,kolhapur,Shirol_Hatkanangle,16.75,74.45,550.0,23.05365905761721,21.098962402343773,0.3164052452209791,88.77422647031393,24.734518,94.180875,1.6858978271484375,0.27362060546875,1.7079577627450007,0.0005066394805908203,0.00043064355850219727,0.2509613037109375,0.2784271240234375,0.3006134033203125,0.29247863769531246,0.29247863769531246,0.41864653099548504,0.7097492522436037,6.575750476590403,4.439218449209627,3.150731974872543,3.150731974872543,0.0,105.0,0.30006971189262316,0.0,0.30006971189262316
2020-04-24 03:00:00,2020,4,24,3,kolhapur,Kagal_Dudhganga,16.58,74.32,565.0,26.682962036132835,18.802590942382835,1.3290842944179717,62.02137615036041,1.618304,94.40625390625,1.50433349609375,-0.5321807861328125,1.5956928453178523,0.0,0.0,0.2570343017578125,0.2765655517578125,0.2850799560546875,0.2813287353515625,0.2813287353515625,0.34579174520499756,0.6065383057070799,1.4372165385881706,0.3654383617391172,0.2216523647696151,0.2216523647696151,0.0,105.0,0.021109749025677627,0.0,0.021109749025677627
2020-04-24 03:00:00,2020,4,24,3,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,26.393899536132835,18.878762817382835,1.2596812201805019,63.386761320854866,1.599141,94.27925390625,1.49652099609375,-0.4999542236328125,1.5778242352929295,0.0,0.0,0.2123565673828125,0.2777862548828125,0.3085174560546875,0.2953326416015625,0.2953326416015625,0.4521557156080276,0.7572205971113724,1.4212739243024564,0.35798562770901776,0.2710740907711119,0.2710740907711119,0.0,105.0,0.02581658007343923,0.0,0.02581658007343923
2020-04-24 03:00:00,2020,4,24,3,kolhapur,Shirol_Hatkanangle,16.75,74.45,550.0,26.464212036132835,19.118997192382835,1.2410330160705234,64.07791092845227,1.633244,94.36225390625,1.55609130859375,-0.5253448486328125,1.6423785710566374,0.0,0.0,0.250762939453125,0.2784271240234375,0.300628662109375,0.2924757385253906,0.2924757385253906,0.35311130454305767,0.6169076814359984,1.4318813957310277,0.3643270159767157,0.2247561347106916,0.2247561347106916,0.0,105.0,0.02140534616292301,0.0,0.02140534616292301
2020-04-24 06:00:00,2020,4,24,6,kolhapur,Kagal_Dudhganga,16.58,74.32,565.0,34.11052856445315,12.49604187011721,3.902978655822737,27.075516067671607,9.788798,94.38112890625,1.692901611328125,-1.0803375244140625,2.0082442660927646,0.0,0.0,0.2551116943359375,0.2765655517578125,0.2849884033203125,0.2811282348632812,0.2811282348632812,0.31566714508360094,0.5638617888684346,3.601860685435269,2.189866990693636,1.2347823187564493,1.2347823187564493,0.0,105.0,0.1175983160720428,0.0,0.1175983160720428
2020-04-24 06:00:00,2020,4,24,6,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,34.10466918945315,12.16010437011721,3.932898761361918,26.492521112477007,9.797656,94.25712890625,1.600128173828125,-1.1233062744140625,1.9550517023384653,0.0,0.0,0.2115478515625,0.27777099609375,0.308349609375,0.2951519775390625,0.2951519775390625,0.4555095014924363,0.7619717937809514,3.603650996149555,2.1955409283280622,1.6729402594776288,1.6729402594776288,0.0,105.0,0.15932764375977418,0.0,0.15932764375977418
2020-04-24 06:00:00,2020,4,24,6,kolhapur,Shirol_Hatkanangle,16.75,74.45,550.0,34.16912231445315,12.45307312011721,3.9245343931473764,26.91135183580774,9.844926,94.33612890625,1.635284423828125,-1.1106109619140625,1.9767680328097583,0.0,0.0,0.2494354248046875,0.2784271240234375,0.30047607421875,0.29227294921875,0.29227294921875,0.3855741995918453,0.6628967827551142,3.617033692578126,2.2051354228606987,1.4617771773536956,1.4617771773536956,0.0,105.0,0.1392168740336853,0.0,0.1392168740336853
2020-04-24 09:00:00,2020,4,24,9,kolhapur,Kagal_Dudhganga,16.58,74.32,565.0,35.97576293945315,13.18500671386721,4.41710838750314,25.551443963316217,20.140048,94.136859375,2.85015869140625,-0.121307373046875,2.852739042561398,0.0,0.0,0.2523345947265625,0.2765655517578125,0.2848663330078125,0.280845947265625,0.280845947265625,0.33114893752123276,0.5857943281550797,6.042470060435269,4.340421683697535,2.5425944041113375,2.5425944041113375,0.0,105.0,0.24215184801060358,0.0,0.24215184801060358
2020-04-24 09:00:00,2020,4,24,9,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,36.05388793945315,12.84711608886721,4.475728032917961,24.88606437097459,20.185616,94.009859375,2.77203369140625,-0.024627685546875,2.772143089594539,0.0,0.0,0.2104644775390625,0.27777099609375,0.30816650390625,0.29494430541992184,0.29494430541992184,0.4442889607400465,0.7460760277150658,6.056010603292411,4.368108202930401,3.258940816671908,3.258940816671908,0.0,105.0,0.3103753158735151,0.0,0.3103753158735151
2020-04-24 09:00:00,2020,4,24,9,kolhapur,Shirol_Hatkanangle,16.75,74.45,550.0,36.43084106445315,12.32953796386721,4.649549906352204,23.563384131121257,20.327182,94.081859375,2.62554931640625,0.037872314453125,2.6258224473645133,0.0,0.0,0.2475128173828125,0.2784271240234375,0.3003082275390625,0.29201751708984375,0.29201751708984375,0.39265006091720506,0.6729209196327071,6.103446671149555,4.440994901289136,2.9884383730596484,2.9884383730596484,0.0,105.0,0.2846131783866332,0.0,0.2846131783866332
2020-04-24 12:00:00,2020,4,24,12,kolhapur,Kagal_Dudhganga,16.58,74.32,565.0,31.997094726562523,18.638177490234398,2.6057160982269645,45.188906655601656,25.06011,94.071453125,4.5789642333984375,-0.1883087158203125,4.582834671161074,0.022605061531066895,0.01921430230140686,0.2512359619140625,0.2765655517578125,0.284820556640625,0.280736083984375,0.280736083984375,0.3569440714632215,0.6223374345728971,7.007908931919644,4.651675876673224,2.8949120315534462,2.8949120315534462,0.0,105.0,0.2757059077669949,0.0,0.2757059077669949
2020-04-24 12:00:00,2020,4,24,12,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,32.08107910156252,18.513177490234398,2.645068044999827,44.624493851696556,25.185842,93.943453125,4.7244720458984375,-0.1267852783203125,4.726172935819692,0.042065978050231934,0.035756081342697144,0.2105712890625,0.27777099609375,0.3080902099609375,0.2948968505859375,0.2948968505859375,0.45089884228469507,0.7554400265699845,7.040007049776787,4.659139149352012,3.5197002027797395,3.5197002027797395,0.0,105.0,0.33520954312187995,0.0,0.33520954312187995
2020-04-24 12:00:00,2020,4,24,12,kolhapur,Shirol_Hatkanangle,16.75,74.45,550.0,32.45021972656252,17.892083740234398,2.8270628871971826,42.033792616311224,25.408076,94.011453125,4.7986907958984375,-0.0359649658203125,4.79882556813715,0.021651387214660645,0.018403679132461548,0.246856689453125,0.2784271240234375,0.30023193359375,0.2919166564941406,0.2919166564941406,0.3859625785789152,0.6634469863201298,7.10556901763393,4.726650246656301,3.135881861533421,3.135881861533421,0.0,105.0,0.2986554153841353,0.0,0.2986554153841353
2020-04-24 15:00:00,2020,4,24,15,kolhapur,Kagal_Dudhganga,16.58,74.32,565.0,27.220010375976585,21.009912109375023,1.1230989635846438,68.9031522157317,25.41783,94.25887109375,4.0829315185546875,0.15643310546875,4.085927202201954,0.022605061531066895,0.01921430230140686,0.2508697509765625,0.27655029296875,0.28485107421875,0.28072921752929686,0.28072921752929686,0.3312208082420189,0.5858961450095267,6.898590129324778,4.305717134489907,2.522703070599102,2.522703070599102,0.0,105.0,0.24025743529515256,0.0,0.24025743529515256
2020-04-24 15:00:00,2020,4,24,15,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,27.366494750976585,20.541162109375023,1.2249517773112544,66.37259804840946,25.55373,94.12887109375,4.1815643310546875,0.04803466796875,4.181840215034011,0.042065978050231934,0.035756081342697144,0.2104949951171875,0.2777557373046875,0.30810546875,0.2948992919921875,0.2948992919921875,0.43831773555417264,0.7376167920350778,6.9355123614676355,4.330129459840415,3.1939762012640713,3.1939762012640713,0.0,105.0,0.3041882096441973,0.0,0.3041882096441973
2020-04-24 15:00:00,2020,4,24,15,kolhapur,Shirol_Hatkanangle,16.75,74.45,550.0,27.731729125976585,20.392724609375023,1.3255521384534044,64.37918112461938,25.776226,94.20687109375,4.0966033935546875,-0.08282470703125,4.0974405787245525,0.021651387214660645,0.018403679132461548,0.24658203125,0.278411865234375,0.3002471923828125,0.29190521240234374,0.29190521240234374,0.3721126145611264,0.6438262039615956,7.0009779650390636,4.425033866622657,2.848952756749167,2.848952756749167,0.0,105.0,0.27132883397611113,0.0,0.27132883397611113
2020-04-24 18:00:00,2020,4,24,18,kolhapur,Kagal_Dudhganga,16.58,74.32,565.0,24.893655395507835,21.916299438476585,0.5172942081673386,83.5662850139995,25.41783,94.39597265625,2.50872802734375,0.4904937744140625,2.5562277789584824,0.022605061531066895,0.01921430230140686,0.250732421875,0.27655029296875,0.2848663330078125,0.2807305908203125,0.2807305908203125,0.3472188690005511,0.6085600644174474,6.805535930106028,4.455593445151694,2.711496233999471,2.711496233999471,0.0,105.0,0.25823773657137816,0.0,0.25823773657137816
2020-04-24 18:00:00,2020,4,24,18,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,25.045999145507835,21.486611938476585,0.614147906671576,80.66567081964234,25.55373,94.26597265625,2.58392333984375,0.4660797119140625,2.6256218547321653,0.042065978050231934,0.035756081342697144,0.2104644775390625,0.2777557373046875,0.3081207275390625,0.29490814208984373,0.29490814208984373,0.4258481098457378,0.7199514889481284,6.842692537248885,4.480635176814662,3.2258399669810767,3.2258399669810767,0.0,105.0,0.30722285399819776,0.0,0.30722285399819776
2020-04-24 18:00:00,2020,4,24,18,kolhapur,Shirol_Hatkanangle,16.75,74.45,550.0,25.212014770507835,21.312783813476585,0.672813455205473,79.02701137895075,25.776226,94.34897265625,2.56829833984375,0.4651031494140625,2.6100722790832904,0.021651387214660645,0.018403679132461548,0.2464752197265625,0.278411865234375,0.3002777099609375,0.2919197082519531,0.2919197082519531,0.38153292191859395,0.6571716393846747,6.900189390820313,4.540892696482444,2.9841458976172635,2.9841458976172635,0.0,105.0,0.28420437120164416,0.0,0.28420437120164416
2020-04-24 21:00:00,2020,4,24,21,kolhapur,Kagal_Dudhganga,16.58,74.32,565.0,23.867227172851585,21.744927978515648,0.3571163303204319,87.93612701069026,25.41783,94.2265078125,2.399993896484375,0.50177001953125,2.451885775410968,0.02346336841085872,0.019943863149229912,0.250640869140625,0.27655029296875,0.284881591796875,0.2807351684570313,0.2807351684570313,0.3596940520122333,0.6262332403506639,6.764478801199778,4.389445113805011,2.7488164369595007,2.7488164369595007,0.0,105.0,0.26179204161519054,0.0,0.26179204161519054
2020-04-24 21:00:00,2020,4,24,21,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,23.982461547851585,21.535943603515648,0.41071271134143217,86.22126149647809,25.55373,94.0935078125,2.534759521484375,0.40411376953125,2.566771078705784,0.04292428493002376,0.036485642190520196,0.21044921875,0.2777557373046875,0.308135986328125,0.2949180603027344,0.2949180603027344,0.4200641113985957,0.7117574911480105,6.800151033342635,4.393670853041759,3.1272281432911413,3.1272281432911413,0.0,105.0,0.29783125174201347,0.0,0.29783125174201347
2020-04-24 21:00:00,2020,4,24,21,kolhapur,Shirol_Hatkanangle,16.75,74.45,550.0,24.046914672851585,21.375787353515648,0.44733616857001524,85.05054661647571,25.776226,94.1765078125,2.460540771484375,0.37579345703125,2.4890724397824227,0.02250969409445247,0.0191332399802846,0.2464141845703125,0.278411865234375,0.30029296875,0.29192642211914066,0.29192642211914066,0.3728509704479217,0.6448722081345557,6.853585386914063,4.462410901560148,2.877684771692806,2.877684771692806,0.0,105.0,0.2740652163516958,0.0,0.2740652163516958
2020-04-25 00:00:00,2020,4,25,0,kolhapur,Kagal_Dudhganga,16.58,74.32,565.0,23.105645751953148,21.54505310058596,0.25594226255404173,90.94788248238412,25.41783,94.24216015625,2.158966064453125,0.50390625,2.2169925521411384,0.023463368414411434,0.01994386315224972,0.2505950927734375,0.27655029296875,0.284912109375,0.2807539367675781,0.2807539367675781,0.3054088841936974,0.5493292526077379,6.7340155443638405,4.389304554641016,2.411173390468689,2.411173390468689,0.0,105.0,0.22963556099701804,0.0,0.22963556099701804
2020-04-25 00:00:00,2020,4,25,0,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,23.215020751953148,21.44739685058596,0.2900060660966415,89.8106720075107,25.55373,94.11116015625,2.143341064453125,0.435546875,2.18714699983639,0.04292428493357647,0.03648564219354,0.2104644775390625,0.277740478515625,0.3081512451171875,0.29492691040039065,0.29492691040039065,0.4745520417150163,0.7889487257629397,6.769453401506698,4.4367849644714425,3.5003958442039145,3.5003958442039145,0.0,105.0,0.3333710327813252,0.0,0.3333710327813252
2020-04-25 00:00:00,2020,4,25,0,kolhapur,Shirol_Hatkanangle,16.75,74.45,550.0,23.177911376953148,21.31653747558596,0.3040384596787078,89.29367971403205,25.776226,94.19716015625,2.042755126953125,0.46484375,2.094976902165592,0.022509694098005184,0.019133239983304406,0.2463836669921875,0.278411865234375,0.300323486328125,0.29194625854492184,0.29194625854492184,0.39619150453945806,0.6779379647642323,6.818825255078126,4.501878582717714,3.0519944039833335,3.0519944039833335,0.0,105.0,0.2906661337126984,0.0,0.2906661337126984
2020-04-25 03:00:00,2020,4,25,3,kolhapur,Kagal_Dudhganga,16.58,74.32,565.0,25.49262390136721,20.690576171875023,0.8218009091243577,74.80626435201134,1.302751,94.47441015625,2.1943817138671875,-0.1143035888671875,2.19735668851978,0.0,0.0,0.2504119873046875,0.2765350341796875,0.2849273681640625,0.2807489013671875,0.2807489013671875,0.33475179204765126,0.590898372067506,1.3174766131975457,0.28139183516687977,0.16627397731319724,0.16627397731319724,0.0,105.0,0.015835616886971167,0.0,0.015835616886971167
2020-04-25 03:00:00,2020,4,25,3,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,25.29926452636721,20.549951171875023,0.8056071679550265,75.0174820700096,1.283269,94.34741015625,2.1816864013671875,-0.2139129638671875,2.1921483321210165,0.0,0.0,0.2104339599609375,0.277740478515625,0.30816650390625,0.2949357604980469,0.2949357604980469,0.4422636140892854,0.7432067866264875,1.305289209626117,0.27651143037900283,0.20550517163747242,0.20550517163747242,0.0,105.0,0.019571921108330708,0.0,0.019571921108330708
